ns	type	id	name	description	code	subClassOf	sourceUrl
schema.org.ai	Class	ScholarlyArticle	ScholarlyArticle	A scholarly article.	ScholarlyArticle	Article	ScholarlyArticle
schema.org.ai	Class	MedicalAudience	MedicalAudience	Target audiences for medical web pages.	MedicalAudience	Audience,PeopleAudience	MedicalAudience
schema.org.ai	Class	APIReference	APIReference	Reference documentation for application programming interfaces (APIs).	APIReference	TechArticle	APIReference
schema.org.ai	Class	HairSalon	HairSalon	A hair salon.	HairSalon	HealthAndBeautyBusiness	HairSalon
schema.org.ai	Class	GovernmentService	GovernmentService	A service provided by a government organization, e.g. food stamps, veterans benefits, etc.	GovernmentService	Service	GovernmentService
schema.org.ai	Class	SportsActivityLocation	SportsActivityLocation	A sports location, such as a playing field.	SportsActivityLocation	LocalBusiness	SportsActivityLocation
schema.org.ai	Class	AgreeAction	AgreeAction	The act of expressing a consistency of opinion with the object. An agent agrees to/about an object (a proposition, topic or theme) with participants.	AgreeAction	ReactAction	AgreeAction
schema.org.ai	Class	WPSideBar	WPSideBar	A sidebar section of the page.	WPSideBar	WebPageElement	WPSideBar
schema.org.ai	Class	DepartmentStore	DepartmentStore	A department store.	DepartmentStore	Store	DepartmentStore
schema.org.ai	Class	EventStatusType	EventStatusType	EventStatusType is an enumeration type whose instances represent several states that an Event may be in.	EventStatusType	StatusEnumeration	EventStatusType
schema.org.ai	Class	MedicalStudyStatus	MedicalStudyStatus	The status of a medical study. Enumerated type.	MedicalStudyStatus	MedicalEnumeration	MedicalStudyStatus
schema.org.ai	Class	AudioObject	AudioObject	An audio file.	AudioObject	MediaObject	AudioObject
schema.org.ai	Class	MusicAlbumProductionType	MusicAlbumProductionType	Classification of the album by its type of content: soundtrack, live album, studio album, etc.	MusicAlbumProductionType	Enumeration	MusicAlbumProductionType
schema.org.ai	Class	MediaGallery	MediaGallery	Web page type: Media gallery page. A mixed-media page that can contain media such as images, videos, and other multimedia.	MediaGallery	CollectionPage	MediaGallery
schema.org.ai	Class	SpecialAnnouncement	SpecialAnnouncement	A SpecialAnnouncement combines a simple date-stamped textual information update       with contextualized Web links and other structured data.  It represents an information update made by a       locally-oriented organization, for example schools, pharmacies, healthcare providers,  community groups, police,       local government.  For work in progress guidelines on Coronavirus-related markup see [this doc](https://docs.google.com/document/d/14ikaGCKxo50rRM7nvKSlbUpjyIk2WMQd3IkB1lItlrM/edit#).  The motivating scenario for SpecialAnnouncement is the [Coronavirus pandemic](https://en.wikipedia.org/wiki/2019%E2%80%9320_coronavirus_pandemic), and the initial vocabulary is oriented to this urgent situation. Schema.org expect to improve the markup iteratively as it is deployed and as feedback emerges from use. In addition to our usual [Github entry](https://github.com/schemaorg/schemaorg/issues/2490), feedback comments can also be provided in [this document](https://docs.google.com/document/d/1fpdFFxk8s87CWwACs53SGkYv3aafSxz_DTtOQxMrBJQ/edit#).   While this schema is designed to communicate urgent crisis-related information, it is not the same as an emergency warning technology like [CAP](https://en.wikipedia.org/wiki/Common_Alerting_Protocol), although there may be overlaps. The intent is to cover the kinds of everyday practical information being posted to existing websites during an emergency situation.  Several kinds of information can be provided:  We encourage the provision of "name", "text", "datePosted", "expires" (if appropriate), "category" and "url" as a simple baseline. It is important to provide a value for "category" where possible, most ideally as a well known URL from Wikipedia or Wikidata. In the case of the 2019-2020 Coronavirus pandemic, this should be "https://en.wikipedia.org/w/index.php?title=2019-20\_coronavirus\_pandemic" or "https://www.wikidata.org/wiki/Q81068910".  For many of the possible properties, values can either be simple links or an inline description, depending on whether a summary is available. For a link, provide just the URL of the appropriate page as the property's value. For an inline description, use a [[WebContent]] type, and provide the url as a property of that, alongside at least a simple "[[text]]" summary of the page. It is unlikely that a single SpecialAnnouncement will need all of the possible properties simultaneously.  We expect that in many cases the page referenced might contain more specialized structured data, e.g. contact info, [[openingHours]], [[Event]], [[FAQPage]] etc. By linking to those pages from a [[SpecialAnnouncement]] you can help make it clearer that the events are related to the situation (e.g. Coronavirus) indicated by the [[category]] property of the [[SpecialAnnouncement]].  Many [[SpecialAnnouncement]]s will relate to particular regions and to identifiable local organizations. Use [[spatialCoverage]] for the region, and [[announcementLocation]] to indicate specific [[LocalBusiness]]es and [[CivicStructure]]s. If the announcement affects both a particular region and a specific location (for example, a library closure that serves an entire region), use both [[spatialCoverage]] and [[announcementLocation]].  The [[about]] property can be used to indicate entities that are the focus of the announcement. We now recommend using [[about]] only for representing non-location entities (e.g. a [[Course]] or a [[RadioStation]]). For places, use [[announcementLocation]] and [[spatialCoverage]]. Consumers of this markup should be aware that the initial design encouraged the use of [[about]] for locations too.  The basic content of [[SpecialAnnouncement]] is similar to that of an [RSS](https://en.wikipedia.org/wiki/RSS) or [Atom](https://en.wikipedia.org/wiki/Atom_(Web_standard)) feed. For publishers without such feeds, basic feed-like information can be shared by posting [[SpecialAnnouncement]] updates in a page, e.g. using JSON-LD. For sites with Atom/RSS functionality, you can point to a feed with the [[webFeed]] property. This can be a simple URL, or an inline [[DataFeed]] object, with [[encodingFormat]] providing media type information, e.g. "application/rss+xml" or "application/atom+xml". 	SpecialAnnouncement	CreativeWork	SpecialAnnouncement
schema.org.ai	Class	AggregateOffer	AggregateOffer	When a single product is associated with multiple offers (for example, the same pair of shoes is offered by different merchants), then AggregateOffer can be used.\n\nNote: AggregateOffers are normally expected to associate multiple offers that all share the same defined [[businessFunction]] value, or default to http://purl.org/goodrelations/v1#Sell if businessFunction is not explicitly defined.	AggregateOffer	Offer	AggregateOffer
schema.org.ai	Class	Rating	Rating	A rating is an evaluation on a numeric scale, such as 1 to 5 stars.	Rating	Intangible	Rating
schema.org.ai	Class	FinancialIncentive	FinancialIncentive	<p>Represents financial incentives for goods/services offered by an organization (or individual).</p>  <p>Typically contains the [[name]] of the incentive, the [[incentivizedItem]], the [[incentiveAmount]], the [[incentiveStatus]], [[incentiveType]], the [[provider]] of the incentive, and [[eligibleWithSupplier]].</p>  <p>Optionally contains criteria on whether the incentive is limited based on [[purchaseType]], [[purchasePriceLimit]], [[incomeLimit]], and the [[qualifiedExpense]].     	FinancialIncentive	Intangible	FinancialIncentive
schema.org.ai	Class	UserDownloads	UserDownloads	UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].	UserDownloads	UserInteraction	UserDownloads
schema.org.ai	Class	LymphaticVessel	LymphaticVessel	A type of blood vessel that specifically carries lymph fluid unidirectionally toward the heart.	LymphaticVessel	Vessel	LymphaticVessel
schema.org.ai	Class	MediaObject	MediaObject	A media object, such as an image, video, audio, or text object embedded in a web page or a downloadable dataset i.e. DataDownload. Note that a creative work may have many media objects associated with it on the same web page. For example, a page about a single song (MusicRecording) may have a music video (VideoObject), and a high and low bandwidth audio stream (2 AudioObject's).	MediaObject	CreativeWork	MediaObject
schema.org.ai	Class	ParkingFacility	ParkingFacility	A parking lot or other parking facility.	ParkingFacility	CivicStructure	ParkingFacility
schema.org.ai	Class	EmployerAggregateRating	EmployerAggregateRating	An aggregate rating of an Organization related to its role as an employer.	EmployerAggregateRating	AggregateRating	EmployerAggregateRating
schema.org.ai	Class	[object Object]	[object Object]	[object Object]	ArchiveOrganization	LocalBusiness	ArchiveOrganization
schema.org.ai	Class	MonetaryGrant	MonetaryGrant	A monetary grant.	MonetaryGrant	Grant	MonetaryGrant
schema.org.ai	Class	SchoolDistrict	SchoolDistrict	A School District is an administrative area for the administration of schools.	SchoolDistrict	AdministrativeArea	SchoolDistrict
schema.org.ai	Class	FlightReservation	FlightReservation	A reservation for air travel.\n\nNote: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations. For offers of tickets, use [[Offer]].	FlightReservation	Reservation	FlightReservation
schema.org.ai	Class	SportsClub	SportsClub	A sports club.	SportsClub	SportsActivityLocation	SportsClub
schema.org.ai	Class	HealthPlanNetwork	HealthPlanNetwork	A US-style health insurance plan network.	HealthPlanNetwork	Intangible	HealthPlanNetwork
schema.org.ai	Class	TattooParlor	TattooParlor	A tattoo parlor.	TattooParlor	HealthAndBeautyBusiness	TattooParlor
schema.org.ai	Class	WarrantyScope	WarrantyScope	A range of services that will be provided to a customer free of charge in case of a defect or malfunction of a product.\n\nCommonly used values:\n\n* http://purl.org/goodrelations/v1#Labor-BringIn\n* http://purl.org/goodrelations/v1#PartsAndLabor-BringIn\n* http://purl.org/goodrelations/v1#PartsAndLabor-PickUp       	WarrantyScope	Enumeration	WarrantyScope
schema.org.ai	Class	PaymentChargeSpecification	PaymentChargeSpecification	The costs of settling the payment using a particular payment method.	PaymentChargeSpecification	PriceSpecification	PaymentChargeSpecification
schema.org.ai	Class	PublicationIssue	PublicationIssue	A part of a successively published publication such as a periodical or publication volume, often numbered, usually containing a grouping of works such as articles.\n\nSee also [blog post](https://blog-schema.org/2014/09/02/schema-org-support-for-bibliographic-relationships-and-periodicals/).	PublicationIssue	CreativeWork	PublicationIssue
schema.org.ai	Class	AcceptAction	AcceptAction	The act of committing to/adopting an object.\n\nRelated actions:\n\n* [[RejectAction]]: The antonym of AcceptAction.	AcceptAction	AllocateAction	AcceptAction
schema.org.ai	Class	Reservation	Reservation	Describes a reservation for travel, dining or an event. Some reservations require tickets. \n\nNote: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations. For offers of tickets, restaurant reservations, flights, or rental cars, use [[Offer]].	Reservation	Intangible	Reservation
schema.org.ai	Class	InsertAction	InsertAction	The act of adding at a specific location in an ordered collection.	InsertAction	AddAction	InsertAction
